Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
GLU,Gabelli Global Utility & Income Trust,Financial,Closed-End Fund - Equity,USA,101630000.0,11.89,17.0,0.0126,5957.0
GLV,Clough Global Dividend and Income Fund,Financial,Closed-End Fund - Equity,USA,69490000.0,4.44,5.6,0.0045000000000000005,26101.0
GMGI,Golden Matrix Group Inc,Communication Services,Electronic Gaming & Multimedia,USA,232830000.0,,1.68,-0.0562,207760.0
GMHS,Gamehaus Holdings Inc,Communication Services,Electronic Gaming & Multimedia,China,87580000.0,6.41,1.63,0.0219,3813.0
GMM,Global Mofy AI Ltd,Technology,Information Technology Services,China,60680000.0,0.47,3.0,0.0033,26088.0
GNFT,Genfit ADR,Healthcare,Biotechnology,France,200650000.0,,4.03,-0.0405,9181.0
GNLX,Genelux Corp,Healthcare,Biotechnology,USA,100000000.0,,2.65,0.0,89587.0
GNSS,Genasys Inc,Technology,Scientific & Technical Instruments,USA,70890000.0,,1.57,-0.030899999999999997,75468.0
GNT,"GAMCO Natural Resources, Gold & Income Trust",Financial,Closed-End Fund - Equity,USA,106260000.0,20.5,6.56,0.0171,69212.0
GNTA,Genenta Science SpA ADR,Healthcare,Biotechnology,Italy,70870000.0,,3.88,0.015600000000000001,853.0
GOCO,GoHealth Inc,Financial,Insurance Brokers,USA,64910000.0,,5.84,-0.0034000000000000002,24761.0
GORO,Gold Resource Corp,Basic Materials,Gold,USA,86140000.0,,0.63,-0.0182,460619.0
GOSS,Gossamer Bio Inc,Healthcare,Biotechnology,USA,288670000.0,,1.27,-0.0155,1028367.0
GPMT,Granite Point Mortgage Trust Inc,Real Estate,REIT - Mortgage,USA,123440000.0,,2.55,-0.0039000000000000003,649802.0
GPRO,GoPro Inc,Technology,Consumer Electronics,USA,135360000.0,,0.85,-0.0178,2162269.0
GRO,Brazil Potash Corp,Basic Materials,Other Industrial Metals & Mining,Canada,74900000.0,,1.95,-0.048799999999999996,41148.0
GRWG,GrowGeneration Corp,Consumer Cyclical,Specialty Retail,USA,73180000.0,,1.23,-0.016,263168.0
GRX,Gabelli Healthcare & WellnessRx Trust,Financial,Closed-End Fund - Equity,USA,149090000.0,481.0,9.62,-0.0062,15560.0
GRYP,Gryphon Digital Mining Inc,Financial,Capital Markets,USA,74730000.0,,1.03,-0.0463,5010331.0
GSHR,Gesher Acquisition Corp. II,Financial,Shell Companies,USA,206140000.0,,10.08,0.0,0.0
GSIT,GSI Technology Inc,Technology,Semiconductors,USA,81670000.0,,3.19,-0.0062,145485.0
GTE,Gran Tierra Energy Inc,Energy,Oil & Gas E&P,Canada,185470000.0,,5.25,0.0375,297571.0
GUTS,Fractyl Health Inc,Healthcare,Biotechnology,USA,106280000.0,,2.17,-0.0441,254671.0
GWRS,Global Water Resources Inc,Utilities,Utilities - Regulated Water,USA,292900000.0,45.6,10.67,0.0009,24229.0
HAIN,Hain Celestial Group Inc,Consumer Defensive,Packaged Foods,USA,153430000.0,,1.7,-0.0058,942055.0
HBB,Hamilton Beach Brands Holding Co,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,246080000.0,7.34,17.97,-0.0143,28404.0
HCAT,Health Catalyst Inc,Healthcare,Health Information Services,USA,277010000.0,,3.98,0.0051,656604.0
HEQ,John Hancock Diversified Income Fund,Financial,Closed-End Fund - Equity,USA,127710000.0,10.35,10.56,-0.0149,55892.0
HFFG,HF Foods Group Inc,Consumer Defensive,Food Distribution,USA,194030000.0,,3.66,0.0223,52479.0
HFRO,Highland Opportunities and Income Fund,Financial,Closed-End Fund - Debt,USA,288250000.0,,5.21,0.0015,174536.0
HGBL,Heritage Global Inc,Financial,Capital Markets,USA,70550000.0,16.53,2.0,-0.024399999999999998,117726.0
HGLB,Highland Global Allocation Fund,Financial,Closed-End Fund - Foreign,USA,203080000.0,6.35,8.76,-0.0034000000000000002,25872.0
HITI,High Tide Inc,Healthcare,Pharmaceutical Retailers,Canada,188590000.0,,2.33,-0.0043,233928.0
HKD,AMTD Digital Inc ADR,Technology,Software - Application,France,152480000.0,,1.86,-0.0159,666881.0
HLLY,Holley Inc,Consumer Cyclical,Auto Parts,USA,253660000.0,,2.13,-0.009300000000000001,260815.0
HLP,Hongli Group Inc,Basic Materials,Steel,China,61670000.0,,0.84,0.0316,189930.0
HLVX,HilleVax Inc,Healthcare,Biotechnology,USA,96270000.0,,1.92,-0.0204,137553.0
HLXB,Helix Acquisition Corp. II,Financial,Shell Companies,USA,254610000.0,42.35,10.83,0.0,32103.0
HMR,Heidmar Maritime Holdings Corp,Industrials,Marine Shipping,Greece,105860000.0,60.67,1.82,-0.07139999999999999,89392.0
HMST,HomeStreet Inc,Financial,Banks - Regional,USA,242560000.0,,12.82,0.0070999999999999995,40698.0
HNNA,Hennessy Advisors Inc,Financial,Asset Management,USA,86420000.0,8.89,11.1,0.0,2806.0
HNVR,Hanover Bancorp Inc,Financial,Banks - Regional,USA,158130000.0,16.8,21.88,-0.0066,9493.0
HNW,Pioneer Diversified High Income Fund Inc,Financial,Closed-End Fund - Debt,USA,103210000.0,4.71,12.38,0.0043,49093.0
HOFT,Hooker Furnishings Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,108520000.0,,10.14,-0.1074,277112.0
HOWL,Werewolf Therapeutics Inc,Healthcare,Biotechnology,USA,57880000.0,,1.29,0.048799999999999996,516279.0
HPAI,Helport AI Ltd,Technology,Software - Infrastructure,Singapore,176380000.0,17.84,4.75,-0.0104,278.0
HQI,HireQuest Inc,Industrials,Staffing & Employment Services,USA,142100000.0,41.67,10.15,0.015,7141.0
HSPO,Horizon Space Acquisition I Corp,Financial,Shell Companies,USA,50940000.0,62.32,12.22,0.0,0.0
HSPT,Horizon Space Acquisition II Corp,Financial,Shell Companies,USA,92890000.0,150.22,10.23,-0.001,6.0
HTLM,HomesToLife Ltd,Consumer Cyclical,Specialty Retail,Singapore,54500000.0,,3.71,0.0027,7082.0
HUHU,HUHUTECH International Group Inc,Industrials,Specialty Industrial Machinery,China,103750000.0,,4.9,0.0001,2346.0
HURA,TuHURA Biosciences Inc,Healthcare,Biotechnology,USA,114440000.0,,2.62,-0.015,78113.0
HURC,"Hurco Companies, Inc",Industrials,Specialty Industrial Machinery,USA,95920000.0,,14.74,0.0034000000000000002,12378.0
HUYA,HUYA Inc ADR,Communication Services,Entertainment,China,291750000.0,,3.99,-0.024399999999999998,1097784.0
HVII,Hennessy Capital Investment Corp VII,Financial,Shell Companies,USA,263579999.99999997,,10.13,0.001,874925.0
HWBK,Hawthorn Bancshares Inc,Financial,Banks - Regional,USA,196940000.0,10.33,28.35,-0.017,13163.0
HYI,Western Asset High Yield Defined Opportunity Fund Inc,Financial,Closed-End Fund - Debt,USA,268600000.0,9.19,11.85,0.0,61519.0
HYLN,Hyliion Holdings Corporation,Consumer Cyclical,Auto Parts,USA,264600000.00000003,,1.51,-0.050300000000000004,597121.0
HYMC,Hycroft Mining Holding Corporation,Basic Materials,Gold,USA,84940000.0,,3.4,-0.20559999999999998,2876561.0
HYPR,Hyperfine Inc,Healthcare,Medical Devices,USA,57690000.0,,0.74,-0.1112,1222193.0
IAE,Voya Asia Pacific High Dividend Equity Income Fund,Financial,Closed-End Fund - Foreign,USA,73960000.0,9.3,6.88,-0.0043,34763.0
IAF,abrdn Australia Equity Fund Inc,Financial,Closed-End Fund - Equity,USA,124870000.0,3.5,4.51,0.0022,60363.0
IBAC,IB Acquisition Corp,Financial,Shell Companies,USA,164270000.0,42.33,10.43,-0.0152,3201.0
ICAD,Icad Inc,Healthcare,Medical Devices,USA,103290000.0,,3.76,-0.023399999999999997,300078.0
ICCC,Immucell Corp,Healthcare,Biotechnology,USA,57930000.0,,6.41,0.0191,7766.0
ICCM,Icecure Medical Ltd,Healthcare,Medical Devices,Israel,56010000.0,,0.99,-0.0388,255124.0
ICG,Intchains Group Ltd ADR,Technology,Semiconductors,China,58870000.0,26.17,1.96,-0.0471,38756.0
IDE,"Voya Infrastructure, Industrials and Materials Fund",Financial,Closed-End Fund - Equity,USA,173240000.0,11.55,11.43,-0.0009,41905.0
IDN,Intellicheck Inc,Technology,Software - Application,USA,104190000.0,,5.25,-0.020499999999999997,378991.0
IDR,Idaho Strategic Resources Inc,Basic Materials,Gold,USA,194820000.0,22.48,13.86,0.0508,317185.0
IFRX,InflaRx N.V,Healthcare,Biotechnology,Germany,53710000.0,,0.8,-0.0395,397530.0
IGA,Voya Global Advantage and Premium Opportunity Fund,Financial,Closed-End Fund - Foreign,USA,154030000.0,6.65,10.04,0.008,77109.0
IGI,Western Asset Investment Grade Opportunity Trust Inc,Financial,Closed-End Fund - Debt,USA,98600000.0,12.28,16.45,0.0054,9749.0
IGMS,IGM Biosciences Inc,Healthcare,Biotechnology,USA,72740000.0,,1.21,-0.0472,112544.0
IH,iHuman Inc ADR,Consumer Defensive,Education & Training Services,China,55730000.0,9.5,2.4,0.0063,21351.0
IHD,Voya Emerging Markets High Dividend Equity Fund,Financial,Closed-End Fund - Foreign,USA,102510000.0,11.33,5.78,-0.0069,32408.0
IHRT,iHeartMedia Inc,Communication Services,Broadcasting,USA,216130000.0,,1.6,-0.0805,926241.0
IIF,Morgan Stanley India Investment Fund Inc,Financial,Closed-End Fund - Foreign,USA,263800000.0,4.35,27.58,-0.0078000000000000005,27404.0
III,Information Services Group Inc,Technology,Information Technology Services,USA,230410000.0,31.1,4.78,-0.0083,111645.0
IKNA,Ikena Oncology Inc,Healthcare,Biotechnology,USA,66110000.0,,1.37,-0.021400000000000002,83716.0
IKT,Inhibikase Therapeutics Inc,Healthcare,Biotechnology,USA,141990000.0,,1.91,-0.0255,58585.0
ILLR,Triller Group Inc,Technology,Software - Application,USA,119230000.0,,0.68,-0.0273,239926.0
ILPT,Industrial Logistics Properties Trust,Real Estate,REIT - Industrial,USA,236790000.0,,3.58,0.005600000000000001,290501.0
IMAB,I-Mab ADR,Healthcare,Biotechnology,USA,203670000.0,,2.58,0.0361,507434.0
IMMP,Immutep Limited ADR,Healthcare,Biotechnology,Australia,252650000.0,,1.73,-0.0649,236707.0
IMMR,Immersion Corp,Technology,Software - Application,USA,248160000.0,2.94,7.66,-0.032799999999999996,287268.0
IMMX,Immix Biopharma Inc,Healthcare,Biotechnology,USA,69410000.0,,2.49,0.024700000000000003,67384.0
IMPP,Imperial Petroleum Inc,Energy,Oil & Gas Midstream,Greece,111160000.0,2.4,3.23,0.0453,494581.0
IMRX,Immuneering Corp,Healthcare,Biotechnology,USA,70530000.0,,1.96,-0.0755,295791.0
IMUX,Immunic Inc,Healthcare,Biotechnology,USA,80860000.0,,0.84,-0.03,1047122.0
INBK,First Internet Bancorp,Financial,Banks - Regional,USA,209250000.0,10.0,24.06,-0.0074,19483.0
INBX,Inhibrx Biosciences Inc,Healthcare,Biotechnology,USA,207440000.0,0.12,14.33,-0.023799999999999998,53510.0
INCR,Intercure Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,Israel,69800000.0,,1.48,-0.0452,2586.0
INFU,InfuSystem Holdings Inc,Healthcare,Medical Instruments & Supplies,USA,127950000.0,41.55,6.1,0.0016,86359.0
INGN,Inogen Inc,Healthcare,Medical Devices,USA,173150000.0,,6.44,-0.0016,133001.0
INLX,Intellinetics Inc,Technology,Software - Application,USA,51260000.0,,11.88,-0.0341,117832.0
INMB,INmune Bio Inc,Healthcare,Biotechnology,USA,183820000.0,,7.92,-0.021,649580.0
INO,Inovio Pharmaceuticals Inc,Healthcare,Biotechnology,USA,76280000.0,,2.08,-0.0189,732515.0
INSE,Inspired Entertainment Inc,Consumer Cyclical,Gambling,USA,208300000.0,3.08,7.74,-0.0349,44498.0
INSG,Inseego Corp,Technology,Communication Equipment,USA,110310000.0,21.76,7.35,0.0027,80199.0
INTT,Intest Corp,Technology,Semiconductor Equipment & Materials,USA,86450000.0,,6.92,-0.0495,55536.0
INUV,Inuvo Inc,Technology,Software - Application,USA,51440000.0,,3.56,0.1711,410351.0
INV,Innventure inc,Financial,Asset Management,USA,278130000.0,,5.2,-0.061399999999999996,95834.0
INVE,Identiv Inc,Industrials,Building Products & Equipment,USA,75810000.0,,3.21,0.0,34997.0
INVZ,Innoviz Technologies Ltd,Consumer Cyclical,Auto Parts,Israel,191200000.0,,0.96,0.0213,2920986.0
INZY,Inozyme Pharma Inc,Healthcare,Biotechnology,USA,256959999.99999997,,3.98,0.0025,302728.0
IOBT,IO Biotech Inc,Healthcare,Biotechnology,Denmark,98820000.0,,1.5,0.0,93424.0
IONR,ioneer Ltd ADR,Basic Materials,Other Industrial Metals & Mining,Australia,191390000.0,,3.25,0.0,0.0
IOR,"Income Opportunity Realty Investors, Inc",Financial,Mortgage Finance,USA,73600000.0,16.55,18.1,0.0084,514.0
IPCXU,Inflection Point Acquisition Corp III,Financial,Shell Companies,USA,272370000.0,,10.5,0.005699999999999999,218205.0
IPHA,Innate Pharma ADR,Healthcare,Biotechnology,France,182020000.0,,1.98,-0.018000000000000002,7057.0
IPODU,Dune Acquisition Corp II,Financial,Shell Companies,USA,146860000.0,,10.14,0.002,53241.0
IPSC,Century Therapeutics Inc,Healthcare,Biotechnology,USA,51690000.0,,0.6,-0.0101,398716.0
IRBT,Irobot Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,105450000.0,,3.39,-0.0383,1721461.0
IRD,Opus Genetics Inc,Healthcare,Biotechnology,USA,59160000.0,,0.99,0.0007000000000000001,196009.0
IROH,Iron Horse Acquisitions Corp,Financial,Shell Companies,USA,92960000.0,94.24,10.48,-0.0019,5241.0
IROQ,IF Bancorp Inc,Financial,Banks - Regional,USA,80670000.0,23.56,24.07,0.0,619.0
IRWD,Ironwood Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,108160000.0,,0.67,-0.0739,1658102.0
ISBA,Isabella Bank Corp,Financial,Banks - Regional,USA,240120000.0,16.5,32.53,0.0148,29220.0
ISPR,Ispire Technology Inc,Consumer Defensive,Tobacco,USA,144010000.0,,2.52,-0.0345,29744.0
ISRL,Israel Acquisitions Corp,Financial,Shell Companies,USA,78900000.0,87.72,12.42,0.0001,3639.0
ISSC,Innovative Solutions And Support Inc,Industrials,Aerospace & Defense,USA,216710000.0,20.02,12.31,0.0216,244775.0
ISTR,Investar Holding Corp,Financial,Banks - Regional,USA,189020000.0,8.74,19.2,-0.0067,18400.0
ITRG,Integra Resources Corp,Basic Materials,Other Precious Metals & Mining,Canada,283920000.0,,1.68,0.030699999999999998,1170323.0
IVVD,Invivyd Inc,Healthcare,Biotechnology,USA,101590000.0,,0.85,-0.0255,902728.0
JACS,Jackson Acquisition Company II,Financial,Shell Companies,USA,276610000.0,,10.3,0.0028000000000000004,236328.0
JAKK,Jakks Pacific Inc,Consumer Cyclical,Leisure,USA,250680000.0,5.51,22.49,-0.011399999999999999,143269.0
JCE,Nuveen Core Equity Alpha Fund,Financial,Closed-End Fund - Equity,USA,257220000.00000003,4.44,15.28,-0.0048,9729.0
JEQ,abrdn Japan Equity Fund Inc,Financial,Closed-End Fund - Foreign,USA,101770000.0,5.27,7.27,0.0064,8682.0
JG,Aurora Mobile Ltd ADR,Technology,Software - Infrastructure,China,51460000.0,,10.88,0.055,4012.0
JGH,Nuveen Global High Income Fund,Financial,Closed-End Fund - Debt,USA,295980000.0,7.47,12.77,-0.0031,51182.0
JHI,John Hancock Investors Trust,Financial,Closed-End Fund - Debt,USA,117880000.0,5.69,13.48,-0.011699999999999999,46847.0
JHS,John Hancock Income Securities Trust,Financial,Closed-End Fund - Debt,USA,129160000.0,6.8,11.09,-0.008100000000000001,28504.0
JILL,J.Jill Inc,Consumer Cyclical,Apparel Retail,USA,216260000.0,6.31,14.15,0.0014000000000000002,215259.0
JLS,Nuveen Mortgage and Income Fund,Financial,Closed-End Fund - Debt,USA,100880000.0,7.52,18.42,0.0051,19098.0
JMM,Nuveen Multi-Market Income Fund,Financial,Closed-End Fund - Debt,USA,59000000.0,20.78,6.24,0.0073,5783.0
JMSB,John Marshall Bancorp Inc,Financial,Banks - Regional,USA,248870000.0,14.02,17.43,-0.0017000000000000001,14496.0
JOF,Japan Smaller Capitalization Fund Inc,Financial,Closed-End Fund - Foreign,USA,274840000.0,35.93,9.7,0.0083,80724.0
JPI,Nuveen Preferred Securities & Income Opportunities Fund,Financial,Closed-End Fund - Debt,USA,290460000.0,9.85,20.59,-0.0019,31713.0
JRS,Nuveen Real Estate Income Fund,Financial,Closed-End Fund - Debt,USA,232580000.0,9.15,8.05,0.0075,65198.0
JRVR,James River Group Holdings Ltd,Financial,Insurance - Specialty,Bermuda,273980000.0,,5.97,0.020499999999999997,116071.0
JSPR,Jasper Therapeutics Inc,Healthcare,Biotechnology,USA,83670000.0,,5.57,-0.0054,159810.0
JVSA,JVSPAC Acquisition Corp,Financial,Shell Companies,Hong Kong,83510000.0,39.96,10.86,0.0009,1200.0
JYNT,Joint Corp,Healthcare,Medical Care Facilities,USA,190520000.0,,12.45,0.0366,122863.0
KBSX,FST Corp,Basic Materials,Steel,Singapore,96690000.0,,2.16,-0.044199999999999996,730796.0
KCHVU,Kochav Defense Acquisition Corp,Financial,Shell Companies,USA,260050000.0,,10.1,0.0005,142589.0
KEQU,Kewaunee Scientific Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,110900000.0,6.57,38.85,-0.0152,19706.0
KF,Korea Fund Inc,Financial,Closed-End Fund - Foreign,USA,106600000.0,,25.55,0.0034999999999999996,4753.0
KG,Kestrel Group Ltd,Financial,Insurance - Reinsurance,Bermuda,133070000.0,,26.7,0.0446,27051.0
KGEI,Kolibri Global Energy Inc,Energy,Oil & Gas E&P,USA,249210000.0,12.46,7.03,-0.0126,110614.0
KIDZ,Classover Holdings Inc,Consumer Defensive,Education & Training Services,USA,93000000.0,,3.91,-0.044000000000000004,445978.0
KINS,Kingstone Cos. Inc,Financial,Insurance - Property & Casualty,USA,211770000.0,9.43,15.12,0.0033,124450.0
KLTO,Klotho Neurosciences Inc,Healthcare,Biotechnology,USA,64989999.99999999,,2.0,0.37929999999999997,128766537.0
KNDI,Kandi Technologies Group Inc,Consumer Cyclical,Recreational Vehicles,China,99740000.0,,1.16,0.045,137579.0
KNOP,KNOT Offshore Partners LP,Energy,Oil & Gas Midstream,United Kingdom,231980000.0,16.03,6.64,0.0068000000000000005,23819.0
KOD,Kodiak Sciences Inc,Healthcare,Biotechnology,USA,194170000.0,,3.68,-0.0868,288319.0
KOPN,Kopin Corp,Technology,Electronic Components,USA,260480000.00000003,,1.6,-0.030299999999999997,1477177.0
KRMD,KORU Medical Systems Inc,Healthcare,Medical Instruments & Supplies,USA,147650000.0,,3.2,0.0,262773.0
KRON,Kronos Bio Inc,Healthcare,Biotechnology,USA,53660000.0,,0.88,0.0089,227088.0
KRRO,Korro Bio Inc,Healthcare,Biotechnology,USA,131280000.0,,13.98,-0.0599,72676.0
KVAC,Keen Vision Acquisition Corp,Financial,Shell Companies,USA,122450000.0,38.05,11.32,0.0051,12.0
KVHI,"KVH Industries, Inc",Communication Services,Telecom Services,USA,106030000.0,,5.41,0.0525,15865.0
KYTX,Kyverna Therapeutics Inc,Healthcare,Biotechnology,USA,149530000.0,,3.46,0.0453,388001.0
LAKE,"Lakeland Industries, Inc",Consumer Cyclical,Apparel Manufacturing,USA,145950000.0,,15.34,0.0105,187903.0
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Luxury Goods,China,294930000.0,,2.11,0.0096,52980.0
LARK,Landmark Bancorp Inc,Financial,Banks - Regional,USA,163300000.0,10.95,28.26,-0.0046,6869.0
LAW,CS Disco Inc,Technology,Software - Application,USA,259649999.99999997,,4.27,0.0,62904.0
LAZR,Luminar Technologies Inc,Consumer Cyclical,Auto Parts,USA,155360000.0,,3.13,-0.041299999999999996,3393192.0
LCCCU,Lakeshore Acquisition III Corp,Financial,Shell Companies,USA,90070000.0,,10.09,-0.001,304.0
LCNB,LCNB Corp,Financial,Banks - Regional,USA,206700000.0,12.78,14.59,-0.019799999999999998,7599.0
LCTX,Lineage Cell Therapeutics Inc,Healthcare,Biotechnology,USA,160420000.0,,0.7,0.0029,1497183.0
LCUT,"Lifetime Brands, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,88540000.0,,3.95,-0.0125,76831.0
LE,"Lands' End, Inc",Consumer Cyclical,Apparel Retail,USA,288270000.0,68.75,9.46,0.047599999999999996,492782.0
LEGT,Legato Merger Corp III,Financial,Shell Companies,USA,229890000.0,28.3,10.62,-0.0012,9140.0
LESL,Leslies Inc,Consumer Cyclical,Specialty Retail,USA,106730000.0,,0.58,-0.0782,1896884.0
LFCR,Lifecore Biomedical Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,252880000.0,,6.83,0.0104,56047.0
LFT,Lument Finance Trust Inc,Real Estate,REIT - Mortgage,USA,136560000.0,13.11,2.61,0.0038,86969.0
LFVN,Lifevantage Corporation,Consumer Defensive,Packaged Foods,USA,162010000.0,18.43,12.87,0.0174,65622.0
LGCY,Legacy Education Inc,Consumer Defensive,Education & Training Services,USA,111300000.0,15.78,8.99,0.0274,16039.0
LGI,Lazard Global Total Return and Income Fund Inc,Financial,Closed-End Fund - Foreign,USA,214060000.0,14.06,16.45,0.0018,43141.0
LGO,Largo Inc,Basic Materials,Other Industrial Metals & Mining,Canada,83370000.0,,1.3,0.0078000000000000005,37317.0
LHSW,Lianhe Sowell International Group Ltd,Technology,Software - Infrastructure,China,99320000.0,,1.91,-0.1198,50678.0
LIEN,Chicago Atlantic BDC Inc,Financial,Asset Management,USA,230940000.0,11.7,10.12,0.004,23618.0
LINK,Interlink Electronics,Technology,Electronic Components,USA,53070000.0,,5.38,-0.1018,40412.0
LMNR,Limoneira Co,Consumer Defensive,Farm Products,USA,290190000.0,,16.06,0.0236,129154.0
LNKB,Linkbancorp Inc,Financial,Banks - Regional,USA,265810000.0,7.37,7.11,-0.0042,16760.0
LNSR,LENSAR Inc,Healthcare,Medical Devices,USA,148810000.0,,12.5,-0.0355,125610.0
LNZA,LanzaTech Global Inc,Industrials,Waste Management,USA,68800000.0,,0.3,-0.061399999999999996,695233.0
LOAN,Manhattan Bridge Capital Inc,Real Estate,REIT - Mortgage,USA,59200000.0,10.79,5.18,-0.0009,7731.0
LODE,Comstock Inc,Basic Materials,Other Precious Metals & Mining,USA,117220000.0,,3.59,0.025699999999999997,344507.0
LOGC,ContextLogic Inc,Consumer Cyclical,Internet Retail,USA,226270000.0,,8.48,0.0761,395628.0
LOOP,Loop Industries Inc,Basic Materials,Specialty Chemicals,Canada,77300000.0,,1.62,-0.069,180525.0
LOVE,Lovesac Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,249620000.0,27.99,16.82,-0.17980000000000002,1757644.0
LPA,Logistic Properties of the Americas,Real Estate,Real Estate - Development,USA,226100000.0,12.65,7.15,-0.0364,23631.0
LPRO,Open Lending Corp,Financial,Credit Services,USA,258740000.0,,2.16,-0.048499999999999995,1110940.0
LPSN,Liveperson Inc,Technology,Software - Application,USA,66540000.00000001,,0.71,-0.0564,1126683.0
LPTH,"Lightpath Technologies, Inc",Technology,Electronic Components,USA,120120000.0,,2.8,-0.024399999999999998,72802.0
LRMR,Larimar Therapeutics Inc,Healthcare,Biotechnology,USA,186320000.0,,2.91,-0.0613,3596439.0
LSBK,Lake Shore Bancorp,Financial,Banks - Regional,USA,89300000.0,18.09,15.72,-0.0019,119.0
LSE,Leishen Energy Holding Co Ltd,Energy,Oil & Gas Equipment & Services,China,84250000.0,10.32,4.95,-0.01,9707.0
LSF,Laird Superfood Inc,Consumer Defensive,Packaged Foods,USA,68700000.0,,6.5,0.0,18655.0
LTRX,Lantronix Inc,Technology,Communication Equipment,USA,95670000.0,,2.46,-0.008100000000000001,242070.0
LUCD,Lucid Diagnostics Inc,Healthcare,Medical Devices,USA,141740000.0,,1.31,0.023399999999999997,725540.0
LUD,Luda Technology Group Ltd,Basic Materials,Steel,Hong Kong,107320000.0,,4.73,-0.0021,9169.0
LUNG,Pulmonx Corp,Healthcare,Medical Devices,USA,126410000.0,,3.14,-0.0368,135798.0
LVO,LiveOne Inc,Communication Services,Entertainment,USA,78850000.0,,0.82,-0.0521,220283.0
LWLG,Lightwave Logic Inc,Basic Materials,Specialty Chemicals,USA,167550000.0,,1.34,0.0806,1199640.0
LXEO,Lexeo Therapeutics Inc,Healthcare,Biotechnology,USA,135780000.0,,4.09,-0.0931,531576.0
LXRX,Lexicon Pharmaceuticals Inc,Healthcare,Biotechnology,USA,252700000.0,,0.7,-0.009000000000000001,2272232.0
LYEL,Lyell Immunopharma Inc,Healthcare,Biotechnology,USA,144230000.0,,9.74,0.0351,145635.0
MACI,Melar Acquisition Corp. I,Financial,Shell Companies,USA,225500000.0,38.85,10.43,0.0024,1022.0
MAIA,MAIA Biotechnology Inc,Healthcare,Biotechnology,USA,53040000.0,,1.75,0.0,154334.0
MAMA,Mama's Creations Inc,Consumer Defensive,Packaged Foods,USA,299380000.0,71.58,7.96,-0.029300000000000003,193986.0
MAMO,Massimo Group,Consumer Cyclical,Recreational Vehicles,USA,87220000.0,,2.1,-0.0371,3927.0
MAPS,WM Technology Inc,Technology,Software - Application,USA,163630000.0,13.15,1.06,0.0095,480275.0
MASS,908 Devices Inc,Healthcare,Medical Devices,USA,257839999.99999997,,7.19,-0.0124,697833.0
MATH,Metalpha Technology Holding Ltd,Financial,Capital Markets,Hong Kong,157720000.0,25.11,4.11,0.0173,295166.0
MAV,Pioneer Municipal High Income Advantage Fund Inc,Financial,Closed-End Fund - Debt,USA,198490000.0,103.75,8.3,-0.0012,79740.0
MAXN,Maxeon Solar Technologies Ltd,Technology,Solar,Singapore,51870000.0,,3.07,-0.037599999999999995,120063.0
MAYA,Maywood Acquisition Corp,Financial,Shell Companies,USA,150210000.0,407.33,10.06,-0.0029,114.0
MAYS,J.W. Mays Inc,Real Estate,Real Estate Services,USA,75200000.0,,37.23,-0.0298,1.0
MB,Masterbeef Group,Consumer Cyclical,Restaurants,Hong Kong,122490000.0,21.64,7.14,0.10529999999999999,52021.0
MBCN,Middlefield Banc Corp,Financial,Banks - Regional,USA,238080000.0,14.72,29.46,0.0024,5261.0
MBI,MBIA Inc,Financial,Insurance - Specialty,USA,218610000.0,,4.34,0.009300000000000001,147872.0
MBOT,Microbot Medical Inc,Healthcare,Medical Instruments & Supplies,USA,90210000.0,,2.48,-0.008,714335.0
MCHX,Marchex Inc,Communication Services,Advertising Agencies,USA,86050000.0,,1.96,-0.0051,4806.0
MCN,XAI Madison Equity Premium Income Fund,Financial,Closed-End Fund - Equity,USA,132610000.00000001,25.12,6.28,0.0113,101922.0
MCR,MFS Charter Income Trust,Financial,Closed-End Fund - Debt,USA,264620000.0,8.81,6.34,0.0032,27720.0
MCRB,Seres Therapeutics Inc,Healthcare,Biotechnology,USA,69770000.0,,7.99,-0.005,60030.0
MCRP,Micropolis Holding Co,Technology,Software - Infrastructure,United Arab Emirates,101180000.0,,2.9,-0.0554,53368.0
MCTR,CTRL Group Ltd,Communication Services,Advertising Agencies,Hong Kong,62880000.0,1786.96,4.11,-0.0659,740071.0
MDAI,Spectral AI Inc,Healthcare,Medical Devices,USA,54840000.0,,2.13,0.039,211659.0
MDIA,MediaCo Holding Inc,Communication Services,Broadcasting,USA,68180000.0,,1.27,-0.0155,20271.0
MDV,Modiv Industrial Inc,Real Estate,REIT - Industrial,USA,146420000.0,,14.47,0.0,24858.0
MDWD,MediWound Ltd,Healthcare,Biotechnology,Israel,219940000.0,,20.35,-0.0131,42804.0
MDXH,MDxHealth SA,Healthcare,Diagnostics & Research,Belgium,105920000.0,,2.14,0.0239,9206.0
